airport,storm_id,start_time,end_time,n_lightnings,nb_cloud_ground,nb_intra_cloud,max_distance,mean_amplitude,duration_min
Bastia,133,2016-11-06 01:07:18+00:00,2016-11-06 04:00:22+00:00,112,29,83,29.821895522472406,5.712232142857142,173.06666666666666
Bastia,134,2016-11-09 16:45:25+00:00,2016-11-09 16:45:25+00:00,1,1,0,26.56400910857089,-17.62,0.0
Bastia,135,2016-11-11 15:27:50+00:00,2016-11-11 15:27:50+00:00,1,0,1,22.67482828213808,10.99,0.0
Bastia,136,2016-11-11 16:41:14+00:00,2016-11-11 16:41:14+00:00,3,0,3,11.221689234269958,6.753333333333334,0.0
Bastia,137,2016-11-11 21:17:19+00:00,2016-11-11 21:17:19+00:00,3,1,2,28.05308619496844,9.62,0.0
Bastia,138,2016-11-11 22:08:10+00:00,2016-11-11 22:08:10+00:00,2,1,1,12.547291441527255,-12.055,0.0
Bastia,139,2016-11-11 23:26:58+00:00,2016-11-11 23:52:52+00:00,20,5,15,28.260252880170697,11.880500000000001,25.9
Bastia,140,2016-11-24 01:10:57+00:00,2016-11-24 12:11:44+00:00,4478,503,3975,29.996808545956664,0.3756811076373381,660.7833333333333
Bastia,141,2016-11-24 18:58:12+00:00,2016-11-24 21:23:31+00:00,69,19,50,29.96385019600632,8.534202898550724,145.31666666666666
Bastia,142,2016-12-20 06:50:40+00:00,2016-12-20 06:50:40+00:00,1,1,0,14.646967431671934,-8.39,0.0
Bastia,143,2017-01-14 17:49:23+00:00,2017-01-14 17:49:23+00:00,1,0,1,27.436390397216627,-4.36,0.0
Bastia,144,2017-01-14 18:55:59+00:00,2017-01-14 19:12:37+00:00,3,2,1,29.04161088447401,-21.99,16.633333333333333
Bastia,145,2017-01-14 19:48:36+00:00,2017-01-14 20:45:42+00:00,35,18,17,28.8913204287016,6.863142857142857,57.1
Bastia,146,2017-01-14 21:19:07+00:00,2017-01-14 22:09:18+00:00,6,5,1,26.61061271955075,16.31833333333333,50.18333333333333
Bastia,147,2017-01-14 23:00:18+00:00,2017-01-14 23:00:18+00:00,1,1,0,27.327098838918328,-32.93,0.0
Bastia,148,2017-01-15 02:19:34+00:00,2017-01-15 02:19:34+00:00,1,0,1,10.91980122343582,-13.8,0.0
Bastia,149,2017-01-15 03:00:45+00:00,2017-01-15 03:00:45+00:00,1,1,0,24.06573189568143,83.06,0.0
Bastia,150,2017-01-28 00:28:12+00:00,2017-01-28 00:28:12+00:00,1,1,0,26.78151941373186,-22.01,0.0
Bastia,151,2017-01-28 00:59:25+00:00,2017-01-28 01:17:37+00:00,4,3,1,23.96662752976404,-19.1225,18.2
Bastia,152,2017-01-28 02:00:52+00:00,2017-01-28 02:00:52+00:00,1,1,0,27.16476703659969,30.54,0.0
Bastia,153,2017-01-28 06:18:19+00:00,2017-01-28 06:23:11+00:00,2,2,0,28.579802047433773,20.384999999999998,4.866666666666666
Bastia,154,2017-01-28 06:55:40+00:00,2017-01-28 07:17:22+00:00,10,8,2,13.023089056927091,-27.028999999999996,21.7
Bastia,155,2017-01-28 09:30:51+00:00,2017-01-28 09:30:51+00:00,1,1,0,29.20121948667116,-15.42,0.0
Bastia,156,2017-01-28 10:25:37+00:00,2017-01-28 10:25:37+00:00,1,1,0,23.703550619150885,-5.06,0.0
Bastia,157,2017-02-03 20:48:26+00:00,2017-02-03 21:13:21+00:00,69,42,27,29.882638042008825,-5.521304347826088,24.916666666666668
Bastia,158,2017-02-08 15:14:36+00:00,2017-02-08 15:14:36+00:00,1,1,0,17.964936736018945,-22.87,0.0
Bastia,159,2017-02-24 15:43:30+00:00,2017-02-24 16:37:55+00:00,15,8,7,29.613657690123485,10.379333333333333,54.416666666666664
Bastia,160,2017-03-25 16:20:07+00:00,2017-03-25 16:24:01+00:00,3,3,0,18.07480432182246,13.203333333333333,3.9
Bastia,161,2017-03-25 17:20:18+00:00,2017-03-25 17:42:05+00:00,3,3,0,26.568174535686097,-22.333333333333332,21.783333333333335
Bastia,162,2017-04-01 19:01:01+00:00,2017-04-01 19:01:01+00:00,1,0,1,19.17017886997829,10.04,0.0
Bastia,163,2017-04-01 19:57:26+00:00,2017-04-01 21:21:02+00:00,24,17,7,29.793580392070687,-15.8775,83.6
Bastia,164,2017-04-03 15:06:44+00:00,2017-04-03 15:06:44+00:00,1,0,1,22.150486447595902,2.7,0.0
Bastia,165,2017-04-03 16:10:24+00:00,2017-04-03 17:00:10+00:00,7,6,1,28.781445922883577,-16.46857142857143,49.766666666666666
Bastia,166,2017-04-04 12:07:44+00:00,2017-04-04 12:09:34+00:00,2,0,2,24.41433436862164,-10.48,1.8333333333333333
Bastia,167,2017-04-18 17:39:57+00:00,2017-04-18 17:39:57+00:00,1,0,1,19.753195381048496,-9.1,0.0
Bastia,168,2017-04-18 18:21:21+00:00,2017-04-18 18:21:21+00:00,1,1,0,17.11417234821522,-10.62,0.0
Bastia,169,2017-04-20 05:50:15+00:00,2017-04-20 06:03:47+00:00,5,3,2,22.43639285049128,21.144,13.533333333333333
Bastia,170,2017-05-06 10:00:40+00:00,2017-05-06 10:32:28+00:00,4,0,4,26.58645438310468,-7.109999999999999,31.8
Bastia,171,2017-05-08 10:23:10+00:00,2017-05-08 10:25:09+00:00,2,0,2,28.620095426900523,-14.225,1.9833333333333334
Bastia,172,2017-05-08 11:02:27+00:00,2017-05-08 11:45:54+00:00,7,3,4,27.97280853365842,4.0600000000000005,43.45
Bastia,173,2017-05-14 13:09:30+00:00,2017-05-14 14:03:30+00:00,57,37,20,29.09047387937871,-10.108421052631577,54.0
Bastia,174,2017-05-19 15:36:19+00:00,2017-05-19 15:36:19+00:00,1,0,1,16.019922472903012,15.56,0.0
Bastia,175,2017-05-19 16:32:54+00:00,2017-05-19 17:14:29+00:00,10,6,4,22.049248462735417,-15.317000000000002,41.583333333333336
Bastia,176,2017-06-01 11:35:29+00:00,2017-06-01 13:41:43+00:00,45,20,25,29.810211635883224,-6.728,126.23333333333333
Bastia,177,2017-06-02 10:40:32+00:00,2017-06-02 12:19:03+00:00,92,43,49,29.99699883247536,-8.840978260869566,98.51666666666667
Bastia,178,2017-06-02 13:48:55+00:00,2017-06-02 13:55:24+00:00,4,3,1,25.13206902372741,-9.695,6.483333333333333
Bastia,179,2017-06-05 11:51:06+00:00,2017-06-05 12:56:58+00:00,109,50,59,29.974331734516127,-4.473577981651376,65.86666666666666
Bastia,180,2017-06-28 10:27:39+00:00,2017-06-28 11:00:35+00:00,30,4,26,29.8399935367928,0.5516666666666665,32.93333333333333
Bastia,181,2017-06-28 15:58:38+00:00,2017-06-28 16:12:13+00:00,3,1,2,29.48618181335729,6.326666666666665,13.583333333333334
Bastia,182,2017-06-30 19:28:50+00:00,2017-06-30 19:59:58+00:00,28,21,7,27.82415591318446,-2.0121428571428575,31.133333333333333
Bastia,183,2017-06-30 20:33:05+00:00,2017-06-30 20:46:11+00:00,2,2,0,27.77634581618228,5.335,13.1
Bastia,184,2017-07-02 07:46:11+00:00,2017-07-02 07:50:06+00:00,3,2,1,29.232422679110712,-16.396666666666665,3.9166666666666665
Bastia,185,2017-07-11 13:10:30+00:00,2017-07-11 13:15:46+00:00,9,4,5,23.846114277599533,-5.183333333333334,5.266666666666667
Bastia,186,2017-07-15 12:51:26+00:00,2017-07-15 13:10:07+00:00,4,0,4,27.60280166848601,0.4099999999999998,18.683333333333334
Bastia,187,2017-07-24 00:25:43+00:00,2017-07-24 00:48:47+00:00,7,2,5,29.734276114937167,-6.332857142857143,23.066666666666666
Bastia,188,2017-07-26 11:03:13+00:00,2017-07-26 11:03:13+00:00,1,0,1,20.184036229416773,4.64,0.0
Bastia,189,2017-07-26 11:35:52+00:00,2017-07-26 13:45:00+00:00,181,52,129,29.93946151130537,-2.3939226519337016,129.13333333333333
Bastia,190,2017-08-10 05:42:56+00:00,2017-08-10 05:58:07+00:00,8,2,6,29.213985378213813,-6.8862499999999995,15.183333333333334
Bastia,191,2017-08-10 06:35:33+00:00,2017-08-10 08:18:42+00:00,41,11,30,29.702538833778945,-6.6885365853658545,103.15
Bastia,192,2017-08-10 09:20:28+00:00,2017-08-10 10:07:39+00:00,22,7,15,29.29638711703162,-12.437272727272727,47.18333333333333
Bastia,193,2017-08-31 12:28:39+00:00,2017-08-31 14:30:28+00:00,239,107,132,29.93858751430663,-5.445941422594142,121.81666666666666
Bastia,194,2017-09-02 16:41:20+00:00,2017-09-02 18:31:13+00:00,115,8,107,29.93438192696455,3.8109565217391306,109.88333333333334
Bastia,195,2017-09-07 13:26:46+00:00,2017-09-07 13:54:59+00:00,6,5,1,28.51298847221241,-10.766666666666666,28.216666666666665
Bastia,196,2017-09-07 19:15:06+00:00,2017-09-07 21:09:20+00:00,286,64,222,29.42737434167903,0.9343706293706294,114.23333333333333
Bastia,197,2017-09-08 00:39:19+00:00,2017-09-08 00:53:27+00:00,6,2,4,29.99506209291805,12.786666666666667,14.133333333333333
Bastia,198,2017-09-08 01:41:27+00:00,2017-09-08 04:53:05+00:00,134,71,63,29.98992247336808,-20.71820895522388,191.63333333333333
Bastia,199,2017-09-09 23:51:38+00:00,2017-09-10 00:23:22+00:00,4,2,2,28.6924350229254,13.325000000000001,31.733333333333334
Bastia,200,2017-09-10 00:58:24+00:00,2017-09-10 02:06:09+00:00,21,16,5,29.377682556777,11.319047619047618,67.75
Bastia,201,2017-09-10 03:19:14+00:00,2017-09-10 03:19:14+00:00,1,1,0,28.46395142339893,-12.93,0.0
Bastia,202,2017-09-10 12:24:44+00:00,2017-09-10 12:28:57+00:00,2,0,2,29.812138584516862,4.49,4.216666666666667
Bastia,203,2017-09-15 13:16:16+00:00,2017-09-15 14:00:06+00:00,9,6,3,17.414699415733423,-4.215555555555556,43.833333333333336
Bastia,204,2017-09-19 00:50:25+00:00,2017-09-19 00:50:25+00:00,1,1,0,29.978699371489864,-17.43,0.0
Bastia,205,2017-09-19 01:24:57+00:00,2017-09-19 03:59:13+00:00,60,39,21,29.972080898321,-10.968333333333334,154.26666666666668
Bastia,206,2017-09-19 11:58:54+00:00,2017-09-19 11:58:54+00:00,1,0,1,18.84440192620854,5.94,0.0
Bastia,207,2017-09-19 13:20:19+00:00,2017-09-19 18:21:03+00:00,386,179,207,29.975868601172003,1.337305699481865,300.73333333333335
Bastia,208,2017-09-19 19:52:45+00:00,2017-09-19 19:52:45+00:00,1,0,1,29.87956085278129,8.42,0.0
Bastia,209,2017-09-19 20:48:04+00:00,2017-09-19 20:48:04+00:00,1,0,1,23.119528619469783,7.66,0.0
Bastia,210,2017-09-20 02:43:39+00:00,2017-09-20 04:51:04+00:00,146,70,76,29.982210355210903,-9.771301369863012,127.41666666666667
Bastia,211,2017-09-23 19:16:25+00:00,2017-09-23 19:47:50+00:00,5,3,2,29.788143147682195,-5.345999999999999,31.416666666666668
Bastia,212,2017-09-23 20:27:32+00:00,2017-09-23 20:31:16+00:00,2,2,0,29.544712069163328,-26.2,3.7333333333333334
Bastia,213,2017-09-24 05:46:13+00:00,2017-09-24 05:46:13+00:00,1,0,1,28.766683043678828,-14.66,0.0
Bastia,214,2017-10-06 21:29:53+00:00,2017-10-06 21:45:48+00:00,6,1,5,27.38220733263425,-6.59,15.916666666666666
Bastia,215,2017-10-22 22:38:05+00:00,2017-10-22 22:48:13+00:00,3,1,2,29.39711383599597,-2.646666666666667,10.133333333333333
Bastia,216,2017-11-05 06:02:34+00:00,2017-11-05 07:58:40+00:00,339,174,165,29.99642231880002,-3.068171091445427,116.1
Bastia,217,2017-11-06 09:42:21+00:00,2017-11-06 09:42:21+00:00,1,1,0,23.10503275589088,-12.24,0.0
Bastia,218,2017-11-06 21:45:07+00:00,2017-11-06 21:46:12+00:00,2,2,0,19.57827229564632,-90.565,1.0833333333333333
Bastia,219,2017-11-06 22:29:29+00:00,2017-11-06 22:39:31+00:00,2,2,0,28.451047755871983,-40.324999999999996,10.033333333333333
Bastia,220,2017-11-07 01:40:29+00:00,2017-11-07 01:40:29+00:00,1,1,0,29.385667041246943,-67.17,0.0
Bastia,221,2017-11-07 03:35:54+00:00,2017-11-07 03:37:05+00:00,2,1,1,28.89678038281043,5.3,1.1833333333333333
Bastia,222,2017-11-07 07:21:59+00:00,2017-11-07 07:21:59+00:00,1,1,0,26.499703273150573,-4.04,0.0
Bastia,223,2017-11-08 16:44:01+00:00,2017-11-08 16:45:15+00:00,2,2,0,19.79616327113208,-12.865,1.2333333333333334
Bastia,224,2017-11-08 19:21:54+00:00,2017-11-08 19:25:10+00:00,2,2,0,16.09364215398051,-16.47,3.2666666666666666
Bastia,225,2017-11-08 21:21:33+00:00,2017-11-08 21:21:33+00:00,1,1,0,29.650577324348067,-27.34,0.0
Bastia,226,2017-11-09 08:52:32+00:00,2017-11-09 09:08:24+00:00,3,2,1,29.39897909504516,6.86,15.866666666666667
Bastia,227,2017-11-09 10:02:11+00:00,2017-11-09 11:16:29+00:00,22,16,6,29.98627546458485,-0.7336363636363636,74.3
Bastia,228,2017-11-09 11:47:24+00:00,2017-11-09 11:47:24+00:00,1,1,0,27.005571306605272,33.75,0.0
Bastia,229,2017-11-10 01:04:49+00:00,2017-11-10 01:04:49+00:00,1,1,0,4.386670410444202,-37.96,0.0
Bastia,230,2017-11-13 04:04:08+00:00,2017-11-13 04:25:00+00:00,5,3,2,28.865821613368976,8.260000000000002,20.866666666666667
Bastia,231,2017-11-13 05:25:02+00:00,2017-11-13 05:25:02+00:00,1,1,0,11.976571600084132,-11.74,0.0
Bastia,232,2017-11-13 06:26:19+00:00,2017-11-13 07:01:01+00:00,22,13,9,28.31897582103588,-7.556818181818182,34.7
Bastia,233,2017-11-13 09:08:00+00:00,2017-11-13 09:21:44+00:00,2,1,1,28.8433727497862,37.120000000000005,13.733333333333333
Bastia,234,2017-12-01 07:30:35+00:00,2017-12-01 07:30:35+00:00,1,1,0,17.186242273452613,-20.37,0.0
Bastia,235,2017-12-01 17:20:38+00:00,2017-12-01 17:20:38+00:00,1,1,0,19.31411894254424,75.68,0.0
Bastia,236,2017-12-01 19:41:29+00:00,2017-12-01 19:41:29+00:00,1,1,0,23.015314026363853,52.9,0.0
Bastia,237,2017-12-01 20:16:06+00:00,2017-12-01 20:45:29+00:00,5,4,1,29.220178217241035,18.996,29.383333333333333
Bastia,238,2017-12-01 21:22:03+00:00,2017-12-01 22:03:21+00:00,23,18,5,29.56291966896892,48.264347826086954,41.3
Bastia,239,2017-12-01 22:34:13+00:00,2017-12-01 22:34:13+00:00,1,0,1,28.983236552757567,4.18,0.0
Bastia,240,2017-12-02 01:47:28+00:00,2017-12-02 02:52:30+00:00,34,19,15,29.94946390646248,-6.227058823529411,65.03333333333333
Bastia,241,2017-12-02 04:04:22+00:00,2017-12-02 05:21:51+00:00,9,5,4,29.985613247495,11.24,77.48333333333333
Bastia,242,2017-12-02 06:02:19+00:00,2017-12-02 06:12:46+00:00,5,3,2,29.89463568665566,24.208,10.45
Bastia,243,2017-12-02 06:48:21+00:00,2017-12-02 07:30:04+00:00,9,8,1,27.285514405390234,10.896666666666667,41.71666666666667
Bastia,244,2017-12-02 12:01:35+00:00,2017-12-02 12:01:35+00:00,1,1,0,17.159217357166167,-15.96,0.0
Bastia,245,2017-12-02 14:21:03+00:00,2017-12-02 14:37:29+00:00,3,3,0,27.14075041961028,-13.520000000000001,16.433333333333334
Bastia,246,2017-12-02 16:40:30+00:00,2017-12-02 16:43:09+00:00,2,2,0,20.26191617740114,-5.48,2.65
Bastia,247,2017-12-02 18:59:56+00:00,2017-12-02 18:59:56+00:00,1,0,1,11.602895886646296,-13.53,0.0
Bastia,248,2017-12-16 10:48:00+00:00,2017-12-16 11:51:02+00:00,30,15,15,29.659723550935084,-15.068000000000001,63.03333333333333
Bastia,249,2017-12-16 12:42:45+00:00,2017-12-16 12:42:45+00:00,1,1,0,13.869978429642586,27.15,0.0
Bastia,250,2017-12-16 16:29:29+00:00,2017-12-16 16:29:29+00:00,1,1,0,27.933591878716,-22.39,0.0
Bastia,251,2017-12-16 17:38:03+00:00,2017-12-16 17:46:47+00:00,7,3,4,14.032277404357725,-6.877142857142857,8.733333333333333
Bastia,252,2017-12-16 18:25:00+00:00,2017-12-16 18:44:53+00:00,2,2,0,21.21372817902164,18.915,19.883333333333333
Bastia,253,2017-12-27 21:37:56+00:00,2017-12-27 21:46:45+00:00,4,4,0,29.3934172617204,28.27,8.816666666666666
Bastia,254,2017-12-27 22:30:36+00:00,2017-12-27 22:30:36+00:00,1,1,0,23.45184846087598,-41.83,0.0
Bastia,255,2017-12-28 01:30:41+00:00,2017-12-28 01:30:41+00:00,1,0,1,23.399742956056425,-24.72,0.0
Bastia,256,2017-12-28 03:32:02+00:00,2017-12-28 04:49:05+00:00,8,5,3,29.360823010707364,8.4625,77.05
Bastia,257,2017-12-28 06:38:10+00:00,2017-12-28 06:38:10+00:00,1,1,0,29.00227042783859,18.2,0.0
Bastia,258,2018-01-08 12:37:33+00:00,2018-01-08 12:50:12+00:00,5,2,3,29.61743865465082,-3.8379999999999996,12.65
Bastia,259,2018-01-08 13:30:16+00:00,2018-01-08 13:31:40+00:00,2,0,2,28.83393814532982,-20.630000000000003,1.4
Bastia,260,2018-01-08 14:04:06+00:00,2018-01-08 14:04:06+00:00,1,0,1,28.57107675870052,-4.23,0.0
Bastia,261,2018-01-08 14:54:49+00:00,2018-01-08 14:57:03+00:00,2,1,1,28.436502630479414,-13.845,2.2333333333333334
Bastia,262,2018-02-01 18:43:43+00:00,2018-02-01 18:43:43+00:00,1,1,0,20.97680088493819,-31.95,0.0
Bastia,263,2018-02-02 18:07:20+00:00,2018-02-02 18:07:20+00:00,1,0,1,16.85583106632605,-7.74,0.0
Bastia,264,2018-02-03 14:25:09+00:00,2018-02-03 14:25:09+00:00,1,0,1,12.647060005987736,8.02,0.0
Bastia,265,2018-02-03 15:40:17+00:00,2018-02-03 15:47:15+00:00,2,0,2,29.02012038685849,0.11500000000000021,6.966666666666667
Bastia,266,2018-02-04 14:52:17+00:00,2018-02-04 14:52:17+00:00,1,1,0,24.481025557388016,51.37,0.0
Bastia,267,2018-02-06 05:46:20+00:00,2018-02-06 05:46:20+00:00,1,0,1,14.692939794116931,6.31,0.0
Bastia,268,2018-02-09 04:57:07+00:00,2018-02-09 05:08:21+00:00,2,1,1,27.636817356278737,-22.805,11.233333333333333
Bastia,269,2018-02-09 06:23:36+00:00,2018-02-09 06:23:36+00:00,1,1,0,24.119728199100685,-14.56,0.0
Bastia,270,2018-02-09 07:28:13+00:00,2018-02-09 07:28:13+00:00,1,0,1,22.817302774676275,9.85,0.0
Bastia,271,2018-02-09 10:23:06+00:00,2018-02-09 10:23:06+00:00,1,1,0,18.14286307537745,25.58,0.0
Bastia,272,2018-02-10 04:36:43+00:00,2018-02-10 04:44:46+00:00,5,3,2,23.927399602698923,0.8460000000000008,8.05
Bastia,273,2018-02-10 05:39:07+00:00,2018-02-10 05:52:41+00:00,10,4,6,20.56570077575972,-12.834,13.566666666666666
Bastia,274,2018-02-13 04:31:51+00:00,2018-02-13 04:31:51+00:00,1,1,0,24.059296567811835,-35.42,0.0
Bastia,275,2018-02-14 01:30:14+00:00,2018-02-14 01:36:05+00:00,2,1,1,24.237771785688047,19.475,5.85
Bastia,276,2018-03-03 09:41:59+00:00,2018-03-03 09:41:59+00:00,1,1,0,29.63692002847143,6.71,0.0
Bastia,277,2018-03-06 14:13:15+00:00,2018-03-06 15:41:14+00:00,131,52,79,29.831511732409297,-2.2448854961832065,87.98333333333333
Bastia,278,2018-03-11 01:38:36+00:00,2018-03-11 02:10:58+00:00,6,3,3,26.342633947342243,-13.793333333333331,32.36666666666667
Bastia,279,2018-03-17 12:44:57+00:00,2018-03-17 13:12:59+00:00,16,6,10,22.1036245364814,-14.890625,28.033333333333335
Bastia,280,2018-03-18 21:06:44+00:00,2018-03-18 21:06:44+00:00,1,1,0,17.35820553087361,32.08,0.0
Bastia,281,2018-03-20 04:23:53+00:00,2018-03-20 04:59:26+00:00,6,4,2,17.345622110909186,-96.30333333333333,35.55
Bastia,282,2018-03-20 06:50:10+00:00,2018-03-20 07:15:13+00:00,3,2,1,17.868743290090805,132.23666666666665,25.05
Bastia,283,2018-03-20 08:18:33+00:00,2018-03-20 08:51:31+00:00,13,6,7,29.815025747447272,-3.4453846153846137,32.96666666666667
Bastia,284,2018-03-20 18:11:14+00:00,2018-03-20 18:11:14+00:00,1,1,0,26.74899909791424,23.45,0.0
Bastia,285,2018-03-20 19:00:42+00:00,2018-03-20 19:25:40+00:00,2,1,1,17.14828273336606,42.775,24.966666666666665
Bastia,286,2018-03-31 03:35:06+00:00,2018-03-31 03:35:06+00:00,1,1,0,19.064243749410377,-17.39,0.0
Bastia,287,2018-03-31 04:36:30+00:00,2018-03-31 05:03:28+00:00,2,1,1,27.46173553517657,4.245,26.966666666666665
Bastia,288,2018-04-04 15:05:40+00:00,2018-04-04 15:05:40+00:00,1,0,1,22.1736728372061,-10.1,0.0
Bastia,289,2018-04-05 01:03:30+00:00,2018-04-05 01:11:02+00:00,2,1,1,13.900013419001043,-7.835,7.533333333333333
Bastia,290,2018-04-27 14:02:00+00:00,2018-04-27 14:07:21+00:00,2,0,2,24.84992993283864,-8.52,5.35
Bastia,291,2018-04-28 12:33:11+00:00,2018-04-28 14:55:21+00:00,84,53,31,28.78899344232734,-8.041428571428572,142.16666666666666
Bastia,292,2018-05-07 17:23:58+00:00,2018-05-07 17:23:58+00:00,1,0,1,17.033244716130582,11.59,0.0
Bastia,293,2018-05-08 04:29:41+00:00,2018-05-08 04:29:41+00:00,1,1,0,29.848831724439176,84.26,0.0
Bastia,294,2018-05-08 05:11:19+00:00,2018-05-08 06:58:56+00:00,51,27,24,29.926994348006048,-0.6782352941176473,107.61666666666666
Bastia,295,2018-05-08 08:25:07+00:00,2018-05-08 08:25:07+00:00,1,1,0,20.300740153274354,-13.93,0.0
Bastia,296,2018-05-08 12:14:59+00:00,2018-05-08 12:14:59+00:00,1,0,1,26.205010608444525,-7.84,0.0
Bastia,297,2018-05-08 12:57:07+00:00,2018-05-08 12:57:07+00:00,1,1,0,13.800041638052992,23.22,0.0
Bastia,298,2018-05-08 14:01:06+00:00,2018-05-08 14:01:06+00:00,1,1,0,18.21654611699318,23.97,0.0
Bastia,299,2018-05-09 06:02:59+00:00,2018-05-09 08:09:51+00:00,28,16,12,25.43458609845592,-19.64464285714286,126.86666666666666
Bastia,300,2018-05-09 08:46:53+00:00,2018-05-09 09:06:22+00:00,6,4,2,10.04218199500532,6.065,19.483333333333334
Bastia,301,2018-05-09 09:58:20+00:00,2018-05-09 11:44:43+00:00,50,29,21,29.91674047014666,-6.5536,106.38333333333334
Bastia,302,2018-05-09 13:12:41+00:00,2018-05-09 13:12:41+00:00,1,1,0,26.853721234348825,23.13,0.0
Bastia,303,2018-05-10 09:39:41+00:00,2018-05-10 09:46:02+00:00,2,0,2,24.74514486028897,-9.415,6.35
Bastia,304,2018-05-10 10:19:54+00:00,2018-05-10 10:33:41+00:00,7,5,2,22.04246001289497,-13.12857142857143,13.783333333333333
Bastia,305,2018-05-10 11:51:19+00:00,2018-05-10 12:16:39+00:00,3,3,0,29.97307445906001,1.8733333333333337,25.333333333333332
Bastia,306,2018-05-11 12:11:02+00:00,2018-05-11 12:26:11+00:00,3,2,1,29.209057449979912,-17.290000000000003,15.15
Bastia,307,2018-05-11 13:37:55+00:00,2018-05-11 13:37:55+00:00,1,0,1,19.95889561836932,-12.24,0.0
Bastia,308,2018-05-13 11:05:12+00:00,2018-05-13 13:14:35+00:00,59,36,23,29.88648788144932,-12.39322033898305,129.38333333333333
Bastia,309,2018-05-13 14:52:21+00:00,2018-05-13 16:08:24+00:00,39,33,6,29.97903371746804,-12.287692307692307,76.05
Bastia,310,2018-05-14 12:19:44+00:00,2018-05-14 15:42:36+00:00,358,99,259,29.773001138645697,0.9492458100558658,202.86666666666667
Bastia,311,2018-05-16 12:01:46+00:00,2018-05-16 13:14:17+00:00,29,18,11,29.470333326179706,-13.440689655172413,72.51666666666667
Bastia,312,2018-05-17 11:54:44+00:00,2018-05-17 12:04:19+00:00,3,0,3,29.98544393139996,-5.426666666666667,9.583333333333334
Bastia,313,2018-05-20 10:59:58+00:00,2018-05-20 10:59:58+00:00,1,0,1,26.580436224408192,-4.09,0.0
Bastia,314,2018-05-21 11:09:08+00:00,2018-05-21 11:22:54+00:00,2,0,2,21.811142890208405,-5.07,13.766666666666667
Bastia,315,2018-05-22 04:36:39+00:00,2018-05-22 04:43:32+00:00,3,3,0,15.989626198803254,-12.28,6.883333333333334
Bastia,316,2018-05-22 06:31:33+00:00,2018-05-22 06:31:33+00:00,1,0,1,23.54004653520644,-14.18,0.0
Bastia,317,2018-05-25 04:33:25+00:00,2018-05-25 04:33:25+00:00,1,0,1,18.487792145162626,-6.01,0.0
Bastia,318,2018-06-04 05:50:51+00:00,2018-06-04 06:22:03+00:00,36,23,13,29.728884284356667,-10.620833333333332,31.2
Bastia,319,2018-06-07 04:24:31+00:00,2018-06-07 04:56:33+00:00,3,3,0,26.93058850526221,1.7999999999999996,32.03333333333333
Bastia,320,2018-06-07 12:11:47+00:00,2018-06-07 12:56:29+00:00,13,10,3,27.85436851893057,-13.623846153846156,44.7
Bastia,321,2018-06-08 05:48:56+00:00,2018-06-08 05:48:56+00:00,1,0,1,24.90280585813443,8.06,0.0
Bastia,322,2018-06-08 08:29:31+00:00,2018-06-08 10:33:17+00:00,72,44,28,29.40949021436898,-5.335138888888888,123.76666666666667
Bastia,323,2018-06-12 12:23:58+00:00,2018-06-12 15:37:22+00:00,459,200,259,29.967704964463948,-8.31599128540305,193.4
Bastia,324,2018-06-12 23:50:34+00:00,2018-06-12 23:50:34+00:00,1,1,0,25.1733346399594,-12.44,0.0
Bastia,325,2018-06-13 00:42:57+00:00,2018-06-13 00:42:57+00:00,1,1,0,29.79433340825305,-18.97,0.0
Bastia,326,2018-06-13 01:25:53+00:00,2018-06-13 03:05:57+00:00,23,6,17,29.60848304213573,1.3369565217391304,100.06666666666666
Bastia,327,2018-06-13 07:57:23+00:00,2018-06-13 07:57:23+00:00,1,1,0,14.168341421357567,42.71,0.0
Bastia,328,2018-06-13 10:10:15+00:00,2018-06-13 14:43:28+00:00,236,121,115,29.986525203196265,-11.238771186440678,273.21666666666664
Bastia,329,2018-06-13 15:27:35+00:00,2018-06-13 16:41:25+00:00,74,57,17,27.75622297588017,-23.048378378378377,73.83333333333333
Bastia,330,2018-06-13 17:26:16+00:00,2018-06-13 18:06:26+00:00,12,10,2,29.93102329250084,-6.9575000000000005,40.166666666666664
Bastia,331,2018-06-13 19:36:16+00:00,2018-06-13 19:36:16+00:00,1,0,1,17.106968544969927,-12.7,0.0
Bastia,332,2018-06-13 20:26:26+00:00,2018-06-13 20:26:26+00:00,1,1,0,22.541675358509043,-21.34,0.0
Bastia,333,2018-06-13 23:54:24+00:00,2018-06-14 00:21:52+00:00,14,7,7,24.607389842973525,-12.549285714285714,27.466666666666665
Bastia,334,2018-06-14 11:24:47+00:00,2018-06-14 12:01:14+00:00,9,7,2,27.87376752783929,-5.315555555555556,36.45
Bastia,335,2018-06-14 13:07:55+00:00,2018-06-14 13:07:55+00:00,1,1,0,21.303158634712663,18.61,0.0
Bastia,336,2018-06-21 11:49:35+00:00,2018-06-21 11:49:35+00:00,1,0,1,28.480949837715468,-10.44,0.0
Bastia,337,2018-06-21 14:42:36+00:00,2018-06-21 14:43:30+00:00,2,0,2,28.67559049867821,6.725,0.9
Bastia,338,2018-06-21 15:18:20+00:00,2018-06-21 15:22:37+00:00,3,1,2,26.084116528887463,-8.96,4.283333333333333
Bastia,339,2018-06-24 11:46:59+00:00,2018-06-24 15:44:21+00:00,181,91,90,29.960606512446244,-5.8543093922651925,237.36666666666667
